Employee_ID;Employee_Name;Age;Country;Department;Position;Salary;Joining_Date
6026;Emma Taylor;27;Mexico;Sales;Developer;64531.4;3/01/2016
12298;Sophia Davis;29;Japan;Sales;Executive;66695.78;31/05/2023
21234;Mia Davis;33;France;Support;Executive;44193.38;17/12/2019
15095;Logan Jackson;56;Germany;Finance;Consultant;62225.78;29/07/2023
6476;Mia Martinez;31;India;Finance;Consultant;81490.59;11/12/2023
7141;Lily Taylor;31;Germany;Engineering;Consultant;75231.38;26/02/2020
22150;Lucas Thomas;24;USA;Engineering;Consultant;116867.03;21/07/2022
24508;Logan Hernandez;57;India;HR;Executive;36851.36;2/02/2023
29986;Ethan Anderson;59;Germany;Sales;Assistant;146150.52;2/11/2017
22391;Emma Davis;46;USA;Marketing;Assistant;135038.62;16/08/2016
8240;Logan Taylor;24;France;Engineering;Analyst;108820.28;24/10/2020
27978;Lily Jackson;45;Canada;Engineering;Assistant;129321.31;10/01/2022
6073;Mia Davis;25;Germany;Finance;Manager;119592.16;27/10/2024
10930;Ava Brown;46;UK;Sales;Manager;67856.07;9/06/2023
26736;Mia Jackson;29;India;Engineering;Developer;104981.12;18/12/2024
6218;Lily Wilson;29;Japan;Support;Consultant;59393.22;25/08/2021
9952;Emma Wilson;35;Germany;Marketing;Executive;130953.48;30/04/2017
11637;Ava Martinez;26;Germany;Marketing;Executive;93295.91;1/05/2022
4215;Lily Jackson;32;France;Support;Executive;119550.7;29/04/2022
21262;Emma Taylor;38;UK;Support;Developer;128805.71;4/06/2016
7708;Ethan Moore;36;UK;Marketing;Assistant;35594.62;17/08/2017
20239;Sophia Wilson;50;USA;Sales;Analyst;109712.87;27/11/2018
19070;Daniel Anderson;45;Brazil;Finance;Executive;41993.09;15/09/2019
7420;Mason Brown;48;UK;HR;Analyst;67483.85;17/07/2024
2199;Lily Hernandez;50;India;HR;Executive;66516.27;11/01/2019
6245;Sophia Anderson;51;Brazil;Sales;Developer;131085.38;28/08/2022
13951;Mia Wilson;27;Germany;Engineering;Analyst;69658.45;5/01/2025
11134;Lucas Wilson;45;India;Sales;Consultant;88924.9;8/11/2023
17466;Mason Hernandez;38;Germany;Support;Developer;144656.73;8/12/2023
28903;Ethan Wilson;31;Canada;Engineering;Assistant;98774.9;13/04/2024
17626;Mia Taylor;26;Brazil;HR;Executive;83969.06;1/04/2023
25173;Mason Martinez;35;Canada;Support;Developer;74759.35;13/03/2017
20243;Emma Anderson;35;UK;HR;Developer;118248.54;2/05/2016
29759;Emma Martinez;33;UK;Sales;Manager;127056.7;2/07/2022
1483;Daniel Anderson;33;Canada;Marketing;Executive;42085.01;27/05/2019
8418;Ethan Moore;58;Australia;Support;Assistant;55794.91;29/09/2017
24590;Sophia Thomas;49;Germany;Support;Developer;44299.83;16/03/2015
17990;Lily Thomas;59;Germany;Engineering;Consultant;109211.05;11/10/2020
19983;Mason Hernandez;60;Mexico;Finance;Developer;77780.77;30/12/2023
21919;Daniel Hernandez;55;Canada;Marketing;Consultant;41582.93;12/03/2015
6450;Ava Brown;34;India;Sales;Manager;133231.54;2/08/2018
22959;Mia Thomas;26;UK;HR;Executive;69062.46;16/12/2024
26327;Mia Anderson;44;Japan;Marketing;Executive;62994.22;16/02/2022
28939;Ethan Martinez;53;Mexico;Engineering;Executive;38703.71;27/03/2022
19521;Emma Wilson;57;Canada;Sales;Assistant;82618.42;15/05/2020
10623;Ethan Anderson;52;Germany;Engineering;Developer;53519.2;3/09/2023
11598;Ava Thomas;35;France;Marketing;Manager;76371.95;9/06/2020
25120;Sophia Moore;59;UK;Marketing;Developer;43969.5;18/03/2016
640;Mia Moore;22;Canada;Sales;Manager;70467.25;18/07/2023
5097;Lily Wilson;46;Brazil;HR;Analyst;85159.63;25/12/2022
2914;Sophia Anderson;44;Japan;Support;Assistant;41943.39;11/06/2022
26594;Lucas Wilson;46;Australia;Marketing;Executive;61247.42;9/01/2018
12799;Logan Moore;44;UK;Engineering;Assistant;121919.73;23/05/2016
4652;Mason Brown;28;France;Finance;Developer;57258.74;10/12/2020
28926;Lily Martinez;26;France;Engineering;Consultant;71200.31;25/05/2016
13666;Ethan Taylor;23;France;Sales;Executive;49385.83;24/07/2019
13419;Daniel Wilson;59;India;Marketing;Developer;147130.55;29/04/2015
6582;Lucas Davis;26;Mexico;Marketing;Executive;106025.28;1/07/2022
13536;Ava Martinez;24;Mexico;Marketing;Consultant;113512.7;29/03/2018
11651;Mason Davis;39;Mexico;HR;Manager;139885.27;20/08/2020
2329;Ava Moore;49;UK;Finance;Developer;56447.71;21/09/2015
619;Ava Anderson;28;UK;Engineering;Executive;55229.86;5/01/2022
4868;Ava Anderson;51;USA;Finance;Analyst;137056.45;11/03/2022
5909;Lucas Jackson;29;France;Engineering;Executive;117551.85;10/07/2018
21745;Ethan Hernandez;43;Australia;Marketing;Consultant;89301.47;13/10/2021
17201;Mia Thomas;35;India;Marketing;Consultant;37545.4;2/05/2017
13955;Mason Brown;29;USA;Sales;Assistant;49302.36;14/02/2023
26925;Lucas Davis;59;India;Sales;Consultant;101694.47;23/07/2020
28323;Mason Wilson;48;Germany;Engineering;Analyst;137100.79;30/03/2016
15819;Sophia Davis;58;Canada;Finance;Assistant;138348.46;12/04/2016
29085;Mia Hernandez;28;France;HR;Executive;87732.89;20/02/2022
21664;Emma Davis;57;Canada;Engineering;Assistant;84770.79;17/04/2017
27720;Ava Jackson;46;Mexico;HR;Manager;70145.46;18/09/2015
20869;Daniel Martinez;51;Brazil;Marketing;Manager;146641.76;20/12/2015
4429;Logan Davis;44;India;Finance;Analyst;85997.85;5/09/2021
2164;Logan Jackson;38;Germany;Marketing;Manager;127566.54;13/03/2015
15854;Logan Anderson;37;Canada;Sales;Developer;149521.7;2/05/2021
6730;Daniel Thomas;25;UK;Support;Consultant;128521.83;23/10/2016
6279;Emma Taylor;50;USA;HR;Consultant;95665.32;1/05/2016
7152;Mason Anderson;30;France;Engineering;Assistant;59628.83;22/12/2015
20219;Lily Taylor;42;Brazil;Engineering;Analyst;110885.06;2/01/2020
24379;Ethan Wilson;29;Canada;Finance;Analyst;103509.59;14/02/2024
14256;Lily Thomas;41;Brazil;HR;Assistant;133255.35;21/02/2023
25638;Daniel Wilson;36;Japan;Sales;Developer;129612.71;26/08/2018
16246;Lucas Thomas;46;France;Sales;Consultant;67138.41;2/08/2017
16038;Mason Davis;35;Germany;HR;Analyst;80933.59;25/12/2019
15096;Lily Wilson;50;Mexico;Support;Analyst;118035.26;8/08/2017
19151;Mason Thomas;43;USA;Sales;Assistant;30635.77;18/02/2020
26222;Mia Hernandez;45;Mexico;HR;Consultant;102619.76;9/09/2019
23168;Sophia Davis;52;France;Engineering;Developer;54523.57;3/12/2022
8905;Mason Wilson;34;France;Sales;Developer;88861.85;29/12/2019
23748;Lily Martinez;43;UK;Sales;Consultant;105060.38;22/11/2024
25989;Mia Davis;25;Japan;Support;Developer;93772.7;28/07/2019
26406;Emma Hernandez;40;UK;Sales;Developer;99605.02;13/12/2020
28860;Lucas Wilson;38;Brazil;Marketing;Executive;120506.26;11/09/2021
3869;Emma Jackson;41;Germany;Marketing;Developer;97877.11;20/01/2020
6265;Lily Thomas;35;France;Marketing;Manager;63765.55;3/06/2018
11236;Emma Martinez;50;Japan;HR;Developer;105757.9;27/10/2018
26731;Lucas Brown;58;Mexico;Support;Assistant;142915.32;2/10/2015
25485;Lily Wilson;50;France;Support;Consultant;58372.07;24/03/2023
8869;Lily Taylor;45;Australia;Support;Developer;76556.59;28/03/2024
12600;Mia Thomas;46;Australia;Sales;Assistant;63486.26;23/07/2015
9880;Emma Jackson;34;Canada;HR;Consultant;51141.05;13/06/2023
20905;Lily Anderson;55;India;Marketing;Analyst;93310.87;5/01/2017
29205;Ava Wilson;33;France;Finance;Developer;49687.92;24/11/2020
317;Daniel Thomas;23;Australia;Finance;Executive;110733.61;11/10/2017
27511;Ava Thomas;57;Australia;Engineering;Consultant;103705.06;20/01/2020
20531;Ethan Anderson;59;France;HR;Consultant;122124.4;15/10/2018
11222;Daniel Jackson;52;India;Engineering;Manager;91364.55;26/11/2015
18013;Ava Jackson;22;India;Support;Assistant;64417.6;14/05/2023
12061;Ethan Brown;58;UK;Sales;Consultant;141482.93;5/04/2020
11210;Sophia Thomas;40;Brazil;Marketing;Consultant;54065.55;11/01/2021
29939;Lucas Davis;24;Mexico;Sales;Analyst;144429.62;7/10/2018
558;Lily Martinez;50;Brazil;Engineering;Consultant;94394.05;28/11/2017
25409;Mason Martinez;47;France;Support;Analyst;88463.87;14/01/2021
4706;Mia Jackson;55;France;Finance;Analyst;88377.71;26/06/2019
12954;Daniel Moore;58;Australia;HR;Assistant;148655.25;6/05/2020
10094;Sophia Anderson;56;UK;HR;Developer;61120.84;14/08/2021
2582;Logan Davis;39;UK;Engineering;Executive;110625.32;12/02/2025
16876;Logan Anderson;22;India;Finance;Developer;82329.54;21/04/2015
19146;Sophia Thomas;35;India;HR;Developer;92932.11;20/12/2020
28253;Daniel Hernandez;32;Germany;Finance;Executive;99851.2;30/08/2017
11205;Sophia Wilson;57;Canada;Support;Executive;51168.31;10/10/2017
7618;Lucas Taylor;58;India;Marketing;Consultant;48108.64;1/09/2021
23654;Daniel Martinez;26;India;HR;Developer;138239.31;17/09/2021
21649;Ethan Anderson;31;Canada;Marketing;Consultant;116222.85;24/10/2017
11882;Emma Thomas;49;UK;Engineering;Executive;142322.12;23/07/2020
1204;Emma Wilson;48;Brazil;Support;Developer;70580.71;29/05/2018
14010;Sophia Anderson;29;Germany;Support;Consultant;125953.5;29/10/2020
27350;Emma Hernandez;56;Brazil;Engineering;Consultant;132149.16;11/10/2016
7883;Lily Taylor;26;Japan;Sales;Executive;148428.36;23/01/2022
3729;Mia Anderson;33;Brazil;Support;Manager;70301.47;30/09/2018
19;Ethan Davis;39;Australia;HR;Consultant;88609.78;4/12/2021
19519;Sophia Moore;31;USA;HR;Executive;53586.65;11/06/2017
26513;Sophia Martinez;56;Japan;Support;Developer;148837.51;25/09/2021
12480;Lucas Thomas;58;Japan;Finance;Assistant;67667.77;21/11/2018
25696;Sophia Wilson;36;UK;Engineering;Consultant;146714.35;19/03/2021
11908;Ethan Anderson;53;India;Sales;Manager;44567.47;23/01/2022
26074;Lucas Anderson;27;UK;HR;Analyst;70575.37;24/01/2016
17088;Lucas Martinez;23;USA;HR;Executive;95041.43;24/08/2022
21551;Ethan Thomas;45;Japan;Sales;Consultant;49454.97;4/12/2016
16854;Mia Hernandez;54;USA;Sales;Executive;83706.31;30/03/2017
29268;Ethan Davis;47;Japan;Support;Developer;135678.98;11/10/2023
21448;Mia Brown;32;India;Support;Developer;148968.92;16/06/2016
29814;Emma Hernandez;39;Mexico;Support;Assistant;42667.93;26/08/2024
16161;Mason Anderson;53;Australia;Sales;Assistant;92332.8;29/10/2018
23742;Mia Hernandez;42;India;Engineering;Assistant;113381.08;1/01/2017
24940;Logan Thomas;43;India;Sales;Executive;101060.16;1/12/2022
8787;Mia Taylor;50;UK;Support;Manager;129968.01;29/07/2019
653;Ava Taylor;45;Germany;Engineering;Consultant;111182.19;18/12/2017
4160;Mia Moore;31;India;Engineering;Executive;59596.15;14/07/2017
12840;Ethan Moore;41;Germany;Support;Executive;140338.16;29/11/2018
15248;Sophia Hernandez;25;Canada;Sales;Developer;48504.15;30/06/2019
4794;Logan Brown;28;Germany;Engineering;Assistant;56988.03;1/07/2015
13853;Ava Thomas;40;Germany;Engineering;Consultant;76216.34;14/02/2022
27359;Emma Davis;26;Canada;HR;Executive;62304.59;9/08/2019
15113;Ethan Anderson;27;Germany;Sales;Assistant;44198.54;20/08/2024
20780;Mia Davis;54;Germany;Sales;Executive;42128.55;4/04/2023
22889;Ethan Anderson;28;USA;Support;Developer;149772.05;13/09/2016
24461;Lily Hernandez;55;Germany;Support;Consultant;51894.73;24/09/2018
8092;Mia Anderson;29;India;Support;Manager;34620.14;25/06/2020
22082;Lucas Wilson;25;France;Sales;Manager;92803.72;6/12/2022
14393;Daniel Thomas;50;USA;HR;Assistant;70377.64;24/07/2022
15060;Mason Jackson;50;Australia;Engineering;Consultant;103908.27;7/03/2020
284;Ava Thomas;23;Brazil;Sales;Manager;30521.48;15/01/2024
27584;Daniel Davis;42;Mexico;Marketing;Assistant;115855.19;14/05/2023
25889;Daniel Anderson;50;Brazil;Sales;Developer;31234.72;19/01/2016
22671;Logan Brown;24;France;HR;Analyst;127412.05;15/06/2019
16789;Logan Davis;52;France;HR;Assistant;86279.49;4/10/2016
6347;Sophia Taylor;30;USA;HR;Executive;147506.68;4/02/2024
16373;Ava Martinez;35;Brazil;Sales;Analyst;143281.46;31/01/2016
22451;Mia Martinez;42;Japan;Marketing;Manager;83268.14;17/08/2023
10520;Emma Martinez;48;Brazil;Marketing;Manager;120805.94;18/03/2015
10774;Lily Thomas;48;USA;Support;Analyst;65117.9;11/03/2017
10302;Mia Brown;24;UK;Support;Assistant;112158.1;20/08/2016
21696;Mason Anderson;34;Germany;Marketing;Consultant;77448.71;16/08/2023
12865;Mason Wilson;36;Canada;HR;Developer;141146.05;31/12/2019
14219;Sophia Thomas;42;Canada;Sales;Consultant;124796.6;1/09/2020
23017;Daniel Davis;36;Mexico;HR;Analyst;44959.18;18/11/2023
18800;Ethan Martinez;39;Germany;Sales;Assistant;121867.92;9/07/2024
22596;Daniel Moore;51;Canada;Marketing;Manager;120380.02;19/06/2023
28866;Daniel Davis;55;Germany;Marketing;Analyst;144778.53;26/03/2019
10643;Mason Jackson;56;Germany;Engineering;Manager;41561.73;20/09/2024
633;Lucas Wilson;39;Australia;Engineering;Developer;99769.75;3/10/2024
3310;Daniel Jackson;52;UK;Sales;Developer;45652.95;16/08/2023
15043;Lily Davis;53;Mexico;Support;Executive;111322.02;14/02/2021
20432;Logan Jackson;24;India;Marketing;Consultant;114809.74;13/04/2015
13906;Emma Hernandez;48;Australia;Engineering;Assistant;70830.31;8/09/2018
23767;Emma Brown;34;Japan;Finance;Executive;128874.17;23/06/2017
5083;Logan Wilson;52;UK;Engineering;Executive;119075.06;13/03/2023
7498;Mia Davis;53;UK;Finance;Consultant;33744.89;13/10/2018
15215;Lucas Martinez;41;Germany;Sales;Analyst;145776.04;3/07/2017
4676;Daniel Hernandez;59;Germany;Sales;Executive;112151.16;5/03/2018
19377;Emma Martinez;50;France;Finance;Executive;134975.84;3/10/2017
6765;Emma Anderson;44;UK;Support;Developer;45691.51;11/04/2021
14544;Daniel Davis;48;France;Sales;Assistant;108981.19;3/03/2019
12030;Daniel Wilson;29;Mexico;HR;Developer;99971.03;13/08/2021
3583;Emma Davis;31;USA;Support;Executive;109835.15;22/07/2019
3313;Mason Thomas;25;Australia;Sales;Executive;87621.51;19/08/2016
16581;Sophia Moore;38;Canada;Engineering;Executive;97474.46;27/11/2019
16165;Sophia Martinez;27;Canada;Sales;Analyst;57900.2;19/12/2022
12601;Daniel Hernandez;54;Brazil;HR;Executive;138984.34;7/12/2023
4325;Mia Taylor;56;Brazil;Finance;Consultant;32235.21;18/10/2021
14405;Mia Jackson;43;UK;Marketing;Developer;149116.8;1/11/2020
10787;Mia Martinez;34;Canada;Engineering;Analyst;124715.54;8/06/2020
22534;Mason Taylor;26;USA;Sales;Manager;51033.34;10/06/2018
11857;Ethan Martinez;25;Mexico;Engineering;Consultant;54857.64;24/06/2020
14803;Ava Hernandez;44;Australia;Support;Manager;74458.94;21/05/2019
4594;Ava Taylor;44;India;Finance;Consultant;66599.96;13/08/2022
3348;Mia Moore;27;Canada;Engineering;Assistant;102276.16;26/12/2020
19494;Logan Thomas;30;Australia;Engineering;Executive;134337.58;12/04/2017
28630;Lily Martinez;43;USA;Finance;Developer;66294.38;8/06/2016
20793;Lucas Hernandez;37;Brazil;Engineering;Consultant;62726.54;6/08/2018
18822;Ethan Martinez;52;Brazil;Marketing;Manager;51225.59;26/01/2016
27786;Emma Davis;48;Japan;Support;Assistant;78080.05;16/01/2017
14331;Emma Martinez;56;France;Finance;Consultant;78354.16;7/01/2016
21159;Lucas Moore;47;Australia;Engineering;Analyst;57314.02;14/09/2016
15047;Lily Martinez;37;UK;Finance;Manager;96418.99;24/12/2024
18771;Logan Brown;30;India;Support;Analyst;106763.27;17/06/2022
5263;Lucas Wilson;42;Mexico;HR;Analyst;139156.75;10/02/2022
1521;Mia Martinez;49;Mexico;Support;Manager;104965.01;16/08/2023
27708;Logan Thomas;43;Australia;Marketing;Analyst;146754.67;9/02/2024
971;Emma Brown;30;Mexico;HR;Executive;117915.59;25/09/2015
14493;Emma Martinez;40;India;HR;Analyst;75393.86;1/03/2020
19711;Lily Wilson;53;France;Marketing;Consultant;113620.27;18/03/2021
10590;Sophia Wilson;27;USA;Finance;Assistant;52365.27;9/11/2024
20356;Lucas Wilson;38;Japan;Support;Assistant;46028.01;12/09/2021
5148;Mason Martinez;56;Germany;Engineering;Executive;137803.78;13/09/2020
17795;Logan Hernandez;40;Japan;Support;Analyst;41306.05;9/05/2019
18583;Mia Brown;46;Japan;Sales;Assistant;55637.09;19/06/2018
21693;Daniel Thomas;27;UK;Support;Consultant;78858.62;9/04/2019
11706;Sophia Wilson;24;Australia;Finance;Consultant;66691.82;30/05/2021
2880;Mia Davis;27;Australia;Sales;Analyst;126027.79;30/05/2017
5866;Ava Wilson;28;Canada;Support;Developer;68451.07;3/04/2018
29319;Sophia Davis;48;USA;Support;Assistant;104742.54;9/06/2017
23009;Sophia Thomas;25;UK;Marketing;Consultant;131233.93;30/08/2022
25110;Daniel Anderson;24;Japan;Marketing;Assistant;106983.93;10/11/2023
22274;Emma Thomas;45;Brazil;Finance;Executive;81830.8;25/08/2022
3296;Daniel Jackson;39;Mexico;Support;Consultant;60503.59;25/10/2020
12275;Sophia Jackson;51;Germany;HR;Manager;78195.88;9/05/2020
20622;Daniel Anderson;49;India;Support;Consultant;109191.55;28/10/2022
26110;Emma Moore;48;Brazil;Marketing;Developer;52908.93;3/08/2024
17775;Ava Brown;39;France;HR;Manager;145760.3;1/05/2023
24665;Lucas Anderson;55;Australia;Engineering;Consultant;136681.64;16/04/2017
734;Mason Hernandez;25;France;Support;Consultant;129798.32;23/12/2019
14071;Ethan Moore;25;Australia;Sales;Manager;137046.75;4/07/2024
68;Mason Taylor;23;France;Engineering;Assistant;126455.3;11/03/2015
17187;Ethan Jackson;27;USA;Engineering;Manager;121777.79;1/05/2021
13090;Mason Jackson;36;Japan;Sales;Executive;61287.43;23/07/2021
3249;Ava Brown;25;Germany;Finance;Consultant;140414.9;25/02/2024
26436;Lucas Davis;43;Canada;HR;Consultant;142472.72;8/02/2020
17888;Emma Wilson;34;France;HR;Consultant;62543.61;13/06/2016
3076;Daniel Martinez;36;Japan;Support;Analyst;120797;10/05/2017
24484;Lucas Anderson;24;France;HR;Consultant;95175.92;15/12/2016
14943;Logan Taylor;46;India;Engineering;Executive;47691.18;2/04/2024
21288;Logan Hernandez;40;Japan;Support;Analyst;146800.9;7/07/2018
6934;Mia Martinez;44;Germany;Sales;Executive;83035.09;2/09/2021
12703;Lily Jackson;36;Mexico;HR;Executive;100976.14;26/06/2016
29325;Logan Anderson;42;France;Finance;Assistant;75624.79;8/12/2018
13322;Daniel Anderson;38;Brazil;Finance;Manager;35417.84;31/03/2019
17139;Logan Hernandez;42;Canada;Support;Analyst;126385.65;19/07/2017
1564;Emma Wilson;37;Australia;Engineering;Consultant;56652.09;13/01/2022
15237;Ethan Moore;40;Japan;Engineering;Executive;32242.15;7/11/2024
21824;Ethan Hernandez;27;Japan;Support;Manager;117987.26;3/06/2018
2878;Emma Wilson;54;Mexico;HR;Consultant;38660.25;24/03/2015
2296;Logan Jackson;44;Brazil;Support;Analyst;62228.63;18/08/2020
8441;Sophia Anderson;23;Canada;Support;Executive;89632.41;23/12/2017
2831;Lucas Davis;52;Canada;Support;Manager;39294.9;17/02/2018
20295;Emma Hernandez;26;France;Engineering;Executive;102983.37;2/07/2021
27541;Sophia Thomas;56;France;Marketing;Developer;138898.95;30/01/2020
1190;Mason Taylor;54;Canada;Support;Developer;93375.87;14/08/2022
5933;Mia Taylor;56;Canada;Support;Analyst;70843.02;12/10/2023
23758;Ethan Taylor;29;UK;HR;Manager;94313.36;3/03/2017
12536;Ethan Brown;35;Brazil;HR;Consultant;31992.3;14/07/2024
17524;Emma Jackson;31;USA;Engineering;Manager;76746.17;1/05/2015
24850;Ethan Brown;22;UK;Support;Executive;107069.06;27/06/2023
26879;Emma Thomas;37;Mexico;HR;Manager;140279.67;10/01/2016
2141;Mason Anderson;53;Mexico;Finance;Analyst;81555.09;9/04/2024
7865;Ethan Thomas;47;Japan;Sales;Assistant;133313.32;7/03/2022
12709;Mason Hernandez;36;India;Marketing;Executive;83443.58;6/12/2022
29794;Mason Martinez;42;UK;Marketing;Manager;80585.14;16/04/2015
29290;Sophia Anderson;47;UK;Engineering;Assistant;149501.01;7/02/2019
670;Emma Wilson;49;France;Engineering;Manager;90980.45;29/06/2020
1278;Ethan Brown;38;UK;Engineering;Developer;54190.72;4/08/2016
25943;Ava Wilson;29;UK;Marketing;Assistant;108477.32;24/09/2016
19462;Mason Martinez;34;Mexico;Marketing;Manager;38808.16;1/11/2018
20908;Ava Jackson;26;Australia;Engineering;Developer;142494.29;5/11/2023
10392;Lucas Wilson;45;Australia;Finance;Developer;79959.58;23/05/2015
18750;Sophia Davis;40;Canada;Support;Manager;79537.79;3/05/2022
19026;Mason Wilson;59;Brazil;Sales;Manager;144458.68;26/05/2018
26472;Sophia Martinez;22;Australia;Support;Executive;55031.25;14/10/2016
11870;Daniel Wilson;22;Australia;HR;Analyst;60998.43;22/03/2016
3369;Daniel Jackson;46;USA;Sales;Developer;43991.61;30/11/2020
21614;Lily Brown;60;USA;HR;Analyst;58548.31;19/09/2024
17871;Lily Brown;28;USA;Marketing;Manager;91070.23;1/04/2015
2986;Lily Davis;32;USA;Finance;Consultant;70433.56;20/01/2024
18328;Lucas Martinez;51;Germany;Engineering;Manager;79473.93;23/09/2023
14911;Sophia Wilson;39;Australia;Finance;Assistant;133837.53;3/11/2016
11033;Lucas Taylor;51;Germany;Support;Assistant;124193.3;1/02/2025
13068;Lucas Hernandez;59;France;Engineering;Executive;111087.57;16/11/2015
4419;Lily Thomas;55;Japan;Marketing;Consultant;139930.61;22/07/2016
4439;Sophia Anderson;46;UK;HR;Developer;32206.69;2/04/2018
12208;Mia Jackson;31;Australia;Support;Assistant;104121.06;6/02/2019
18353;Ethan Brown;38;Canada;Marketing;Consultant;78493.07;8/11/2016
14263;Lily Anderson;54;Australia;Sales;Assistant;65026.3;13/09/2019
6482;Mia Wilson;23;UK;Support;Developer;99963.2;28/12/2022
7613;Mia Moore;57;UK;Marketing;Manager;99831.07;23/08/2024
6343;Mason Anderson;46;Canada;HR;Manager;109705.37;19/08/2024
2698;Mia Brown;37;France;HR;Assistant;37552.78;8/04/2023
20812;Lily Brown;25;Germany;Marketing;Analyst;142390.56;5/02/2023
7656;Mia Taylor;48;Australia;Engineering;Manager;70342.39;5/04/2023
5267;Logan Martinez;42;France;Sales;Assistant;64471.26;24/03/2019
25460;Mia Anderson;36;India;HR;Analyst;34536.45;27/10/2020
15052;Lily Martinez;32;UK;HR;Executive;117386.7;11/04/2023
19142;Ethan Anderson;59;Germany;Finance;Analyst;97875.86;10/06/2020
6068;Sophia Taylor;25;Germany;Support;Executive;77993.43;22/08/2017
28372;Ava Brown;39;Brazil;Finance;Assistant;143580.81;16/12/2016
23376;Daniel Jackson;37;Canada;Finance;Assistant;124325.32;20/11/2018
10130;Mia Hernandez;28;UK;Engineering;Executive;112487.41;9/03/2017
21983;Mia Brown;26;India;Sales;Consultant;70755.57;24/08/2015
16006;Daniel Davis;40;UK;Finance;Developer;139656.61;14/12/2021
29248;Mason Wilson;35;Brazil;Finance;Executive;106607.69;5/04/2020
23906;Mia Martinez;47;Japan;Engineering;Assistant;78925.34;19/10/2019
29785;Logan Thomas;50;Brazil;Engineering;Developer;59917.37;26/04/2020
25730;Mia Davis;58;Brazil;Marketing;Assistant;96815.14;13/11/2020
1762;Lily Anderson;44;Japan;Finance;Analyst;120223.5;15/03/2022
4762;Daniel Thomas;46;Canada;Support;Manager;65073.59;26/11/2020
19271;Daniel Jackson;49;Mexico;Finance;Analyst;48151.54;17/01/2018
27152;Daniel Davis;27;Brazil;Support;Executive;35850.23;19/06/2015
25781;Mason Brown;47;USA;Support;Manager;57775.51;20/08/2017
19663;Emma Moore;31;Brazil;HR;Developer;76141.18;6/02/2025
28092;Daniel Moore;54;UK;Engineering;Developer;147893.39;1/04/2021
15865;Mia Martinez;31;UK;Marketing;Executive;80770.74;22/03/2018
29945;Logan Martinez;32;Canada;Support;Consultant;41144.3;16/06/2023
2856;Mia Davis;43;India;Sales;Executive;53017.56;22/04/2021
11029;Mia Brown;55;Mexico;HR;Analyst;34269.7;30/11/2024
13365;Lucas Brown;39;Japan;Engineering;Executive;100096.12;10/04/2021
15291;Lucas Anderson;59;UK;Finance;Consultant;122409.19;5/12/2017
8022;Ethan Hernandez;43;Mexico;Finance;Consultant;137516.33;29/08/2019
2173;Mia Hernandez;42;Japan;Engineering;Consultant;82087.05;6/07/2015
7537;Emma Jackson;54;Japan;Finance;Manager;67217.42;29/04/2022
27890;Lily Anderson;57;Mexico;Marketing;Developer;149803.29;21/03/2024
18144;Lucas Hernandez;31;Australia;Sales;Executive;111574.56;10/12/2024
28367;Sophia Martinez;35;Brazil;Support;Analyst;64814.67;30/01/2021
27004;Mia Hernandez;48;Germany;Support;Executive;78101.55;25/10/2023
10511;Mason Wilson;27;USA;Engineering;Manager;81373.75;24/07/2021
792;Ava Davis;47;Canada;Finance;Executive;133638.24;26/03/2022
8298;Daniel Jackson;59;Canada;Marketing;Developer;40711.46;16/06/2021
27929;Ethan Wilson;55;Mexico;Engineering;Developer;97750.64;5/01/2021
20386;Ethan Jackson;39;France;Marketing;Assistant;89200.41;28/05/2016
2777;Mia Brown;36;Mexico;HR;Analyst;93004.86;24/03/2015
227;Emma Brown;43;Japan;Marketing;Manager;106293.7;30/07/2021
23602;Ethan Martinez;39;India;Marketing;Executive;69700.93;5/08/2018
27539;Ava Brown;44;France;Sales;Consultant;54214.58;30/12/2018
22091;Emma Anderson;42;Mexico;Finance;Developer;34995.12;27/08/2020
20220;Ava Brown;53;France;HR;Developer;42909.3;20/04/2018
10818;Emma Martinez;34;USA;HR;Consultant;105490.37;2/07/2019
11695;Daniel Davis;23;France;Support;Manager;97842.41;23/12/2020
3201;Sophia Moore;50;Canada;Engineering;Executive;77799.48;18/04/2023
24702;Lucas Taylor;50;Brazil;Engineering;Assistant;52690.19;1/02/2023
4064;Ethan Moore;42;Germany;Marketing;Assistant;33601.2;18/01/2020
1470;Daniel Brown;42;Germany;Support;Assistant;137301.14;20/09/2015
28559;Lucas Moore;48;Germany;Sales;Assistant;137000.15;28/01/2025
23073;Logan Moore;27;India;HR;Consultant;32443.74;29/12/2024
9643;Lucas Thomas;36;Japan;Finance;Consultant;104706.2;26/02/2021
28007;Ava Jackson;48;Germany;Finance;Analyst;46154.78;23/08/2019
23509;Lily Wilson;31;UK;Marketing;Manager;99225.94;21/02/2024
23802;Logan Martinez;44;Germany;Sales;Developer;31243.49;2/01/2021
23086;Emma Jackson;37;Canada;Finance;Developer;52814.85;3/08/2021
14420;Emma Thomas;45;France;Finance;Analyst;132914.71;6/07/2022
19346;Sophia Wilson;33;USA;HR;Manager;117492.47;8/08/2018
8386;Mason Brown;36;Germany;Marketing;Consultant;92592.4;22/05/2019
16721;Lucas Martinez;34;Germany;Support;Manager;104840.72;2/02/2017
2206;Lucas Hernandez;59;UK;Sales;Developer;84815.18;30/07/2023
8162;Ethan Martinez;39;Brazil;HR;Executive;41643.69;20/02/2025
